District,Soil Color,Crop Type,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Fertilizer
Kolhapur,Black,Tur,88,42,50,6.3314245777183515,1047.773249860007,24.132757437529992,10:26:26 NPK
Kolhapur,Red,Grapes,46,53,23,6.635251257239872,1316.7516497659358,24.293788567930697,MOP
Pune,Red,Pomegranate,94,38,78,7.06656279891981,969.4404279633277,29.357911320936843,19:19:19 NPK
Kolhapur,Black,Soybean,73,56,36,7.447489278584447,710.1276487665272,22.81177912659212,Ammonium Sulphate
Kolhapur,Clayey,Cotton,53,53,56,6.6142367887099045,1153.4172606516677,34.928173064269686,Urea
Satara,Red,Grapes,57,50,30,6.6203632197719084,959.6365899367265,26.607261650727082,MOP
Kolhapur,Black,Soybean,55,71,60,5.9100994607868795,1269.4308168062428,32.832344173189774,Ammonium Sulphate
Solapur,Clayey,Grapes,80,53,40,5.726711768535916,787.0444618445624,26.072665058713078,19:19:19 NPK
Satara,Red,Pomegranate,49,60,42,6.207305118144388,939.430095951297,31.228438452251098,MOP
Solapur,Black,Tur,48,45,57,6.09587927468459,1271.0718594603065,20.709444499304208,10:26:26 NPK
Satara,Black,Cotton,55,62,69,7.303292398810404,949.7185155923213,20.288178528975557,20:20:0:13
Solapur,Red,Sugarcane,43,33,67,7.160427789924844,946.9049863357874,26.282144870761904,10:26:26 NPK
Kolhapur,Red,Moong,56,30,42,5.861459979769709,1236.079914726121,25.299061093882294,DAP
Sangli,Black,Soybean,41,30,37,6.660234062433917,608.9019359944214,25.13693402093149,Ammonium Sulphate
Solapur,Clayey,Cotton,72,41,40,5.549591453933161,576.7650997491467,31.656079278752394,Urea
Kolhapur,Clayey,Grapes,94,47,54,5.950003210741031,1185.6470269111544,27.04057378550711,19:19:19 NPK
Pune,Black,Soybean,88,46,69,7.409582614674674,1146.9128178390788,24.363567501536956,Ammonium Sulphate
Satara,Red,Pomegranate,50,54,25,6.607755355780332,1395.4641032832408,30.8201344696884,MOP
Kolhapur,Red,Moong,55,26,55,6.585587912266686,1275.2230811348636,27.756015347029248,DAP
Satara,Red,Cotton,53,59,50,6.0242157870026425,1301.8158010046482,28.317477033610526,Urea
Pune,Clayey,Soybean,50,50,45,6.1342203122171615,1483.093424559571,24.165985751898262,DAP
Kolhapur,Red,Pomegranate,52,50,48,5.529938596826884,583.41049683724,30.86585919859629,MOP
Satara,Black,Grapes,53,60,23,5.942787169838055,1454.5187822319426,26.099366059283916,MOP
Pune,Clayey,Maize,46,48,57,7.367687466511354,616.7623989762747,24.19883354217405,Urea
Solapur,Black,Cotton,43,73,62,7.035790315733568,1257.6195702838922,30.325681320115926,20:20:0:13
Satara,Red,Sugarcane,86,80,64,7.0090471427475265,543.553864539392,34.73363696970378,10:26:26 NPK
Solapur,Black,Cotton,79,34,40,5.926945190462105,1061.9102970894965,31.056200959073976,20:20:0:13
Sangli,Black,Cotton,69,57,70,6.480219146006955,1481.2720464655413,28.078780032441493,20:20:0:13
Sangli,Black,Cotton,64,52,77,6.191855962049557,1441.5599662104105,20.77799162639811,20:20:0:13
Satara,Red,Pomegranate,50,49,43,6.795790491649492,1494.3586260927511,23.713881528435795,MOP
Satara,Clayey,Soybean,60,45,44,6.427064847229598,709.74400869771,25.847430005414395,DAP
Pune,Red,Moong,58,28,43,6.8960547154015845,964.1912509936649,25.993594045578067,DAP
Satara,Clayey,Maize,62,46,46,7.434088683062676,1017.2410899560017,33.24443036884726,Urea
Satara,Red,Grapes,47,45,37,7.048184858233036,1477.9448724461488,33.372289425956986,MOP
Solapur,Black,Tur,49,61,33,7.3340700081160115,1067.0163640224262,21.24355134419286,10:26:26 NPK
Solapur,Red,Maize,73,60,57,7.102125703197563,608.7792415318661,24.458698525504253,Urea
Solapur,Black,Wheat,55,41,47,7.428762985114452,705.0208003378098,23.641821191417318,DAP
Sangli,Clayey,Pomegranate,55,55,49,7.411205312639535,1237.6143699802435,25.930342644259625,MOP
Kolhapur,Black,Cotton,66,53,35,5.700936880716156,511.8136672614992,21.745783232811917,20:20:0:13
Pune,Black,Maize,68,53,40,6.229876702762207,1422.931448676673,29.446111896924524,Urea
Kolhapur,Red,Wheat,51,65,72,5.9055435076587255,1259.1444563779833,32.27156613953039,Ammonium Sulphate
Solapur,Black,Soybean,59,64,51,6.918474745744966,1485.5224724922812,27.444501828752756,Ammonium Sulphate
Pune,Black,Tur,53,54,31,6.771994088033633,1229.9093125155446,31.564999310580674,10:26:26 NPK
Kolhapur,Black,Maize,30,45,55,7.243804444065583,508.20521795990896,31.77401267883569,Urea
Sangli,Clayey,Pomegranate,58,44,36,6.120706802181572,426.6985745163194,29.20619104754121,MOP
Pune,Black,Grapes,50,45,42,7.146181070020406,956.4814577720432,27.247813870442506,MOP
Pune,Red,Maize,75,52,55,6.219823438266092,997.082470720712,31.887549617831812,Urea
Satara,Red,Sugarcane,83,36,59,6.4626615473528775,405.3921726946764,30.504971031232714,10:26:26 NPK
Kolhapur,Black,Sugarcane,64,58,47,6.309246174312755,758.053887996911,25.026489668339593,Urea
Kolhapur,Clayey,Cotton,47,47,53,5.995528627491129,798.9630408314765,33.25997825065165,Urea
Kolhapur,Black,Soybean,67,45,80,6.765040825004037,695.8977489527211,28.281059870012257,Ammonium Sulphate
Satara,Red,Wheat,62,48,47,5.912229483992148,1162.530932879743,26.81388151068216,Ammonium Sulphate
Satara,Red,Wheat,77,70,77,6.4967464225208555,1052.782621472796,26.781857768545844,Ammonium Sulphate
Kolhapur,Red,Sugarcane,70,50,35,5.536553661243273,418.85556189872585,25.70587653096191,10:26:26 NPK
Sangli,Red,Cotton,76,49,44,6.871596425565789,992.1864741878353,21.263234969907696,Urea
Kolhapur,Black,Soybean,88,72,64,6.055191983043587,866.68006366961,20.19461906465633,Ammonium Sulphate
Sangli,Red,Sugarcane,55,55,43,7.486199248854342,642.4869536358892,22.885905148777482,10:26:26 NPK
Pune,Black,Wheat,59,24,58,6.437934461208709,554.2082576686055,21.48113415193488,DAP
Kolhapur,Red,Maize,62,52,43,5.651147206073705,698.7697111476584,20.876042761549222,Urea
Sangli,Black,Cotton,56,49,65,6.252797347967137,1020.8625416226853,21.831728283083695,20:20:0:13
Sangli,Clayey,Soybean,55,36,50,6.044301180939323,1261.7463295080652,20.733119702735955,DAP
Solapur,Black,Grapes,41,54,38,5.896964000418505,471.85871272472707,20.833461688725283,MOP
Solapur,Black,Wheat,56,39,42,6.997367973383481,1023.1805711621445,25.939119651154776,DAP
Sangli,Clayey,Pomegranate,47,40,41,5.8696885012208,516.7902819424221,21.664108778544588,MOP
Solapur,Clayey,Grapes,86,57,41,7.079359305354755,1275.9829904258688,30.523275624669218,19:19:19 NPK
Pune,Clayey,Grapes,66,63,55,7.481212447296819,1457.2335618514574,27.752942688675944,19:19:19 NPK
Sangli,Clayey,Grapes,46,45,43,7.201885808438136,966.0607665157412,34.764504449777945,MOP
Solapur,Clayey,Grapes,46,80,43,7.104896362421869,475.0735332049708,22.437436252855573,19:19:19 NPK
Satara,Clayey,Maize,27,60,47,6.875280179193313,888.7034853911538,21.5938650624249,Urea
Sangli,Red,Pomegranate,98,44,58,5.772794292908126,1097.3333024131168,34.62866577370351,19:19:19 NPK
Kolhapur,Black,Wheat,58,41,43,6.338951184002889,748.0723285546582,25.137642744600395,DAP
Sangli,Red,Moong,45,41,40,6.266741753679302,1128.0837348259806,32.34029784311442,DAP
Solapur,Red,Sugarcane,61,56,56,6.533897616073366,1499.9477402428286,23.70213849470375,Urea
Satara,Red,Sugarcane,76,55,49,7.291378840395868,947.6367047421186,31.37883365508074,Urea
Sangli,Black,Cotton,71,33,74,7.123742366089428,461.49238848443366,25.07448892595293,20:20:0:13
Solapur,Red,Cotton,49,46,49,5.980516656238537,920.2653727499951,23.101689007616738,Urea
Solapur,Red,Wheat,97,47,74,6.12025554580881,821.2879868979112,26.166490246981684,Ammonium Sulphate
Satara,Red,Moong,54,24,54,6.257106186001565,1202.1452350723953,27.29334928435022,DAP
Kolhapur,Black,Pomegranate,54,60,34,7.187052738594754,723.0352112777019,24.44635696500042,MOP
Solapur,Red,Sugarcane,66,52,65,6.463498880100761,519.8286112227054,31.05555486768356,10:26:26 NPK
Sangli,Clayey,Grapes,56,51,48,6.469795862128754,470.577798902206,28.873398251328076,19:19:19 NPK
Satara,Clayey,Sugarcane,49,42,49,5.921347642737775,684.1639224315004,34.989463463168825,Urea
Kolhapur,Red,Sugarcane,87,54,40,6.6876437150421255,795.828174866821,33.450496910454476,Urea
Pune,Black,Sugarcane,53,56,41,7.074097853745817,416.69159878531684,30.890576130898143,Urea
Pune,Red,Pomegranate,64,30,38,7.055038536513193,1440.4940686012887,27.827066963535337,19:19:19 NPK
Solapur,Clayey,Maize,67,51,57,6.443927565567941,832.663233568105,29.464909697339458,Urea
Pune,Black,Cotton,64,38,43,7.378373154150989,494.2148396914822,20.928654723590977,20:20:0:13
Satara,Red,Moong,43,45,46,6.464198805943906,1012.5646189499909,26.107850105096567,DAP
Sangli,Clayey,Sugarcane,27,40,56,6.678124529682201,1412.8666510513112,20.24859992907823,Urea
Pune,Black,Wheat,58,40,60,7.113836879939811,518.7131281070833,23.347707853888515,DAP
Pune,Clayey,Pomegranate,40,45,40,7.199861708053341,937.6682082620845,21.447237834216406,MOP
Sangli,Clayey,Cotton,86,52,48,7.26087605793234,763.9312816984112,28.488792949391758,Urea
Kolhapur,Clayey,Cotton,55,49,52,6.890405433376163,741.384109696509,25.690466448629497,Urea
Pune,Black,Pomegranate,48,43,41,5.900107670757885,872.7156941769555,20.58686934435905,MOP
Satara,Red,Grapes,43,52,41,7.075271351212369,1428.2341084637917,33.50218904805002,MOP
Satara,Black,Wheat,56,27,45,6.940333598069553,505.66686767667545,33.48692894747341,DAP
Sangli,Black,Soybean,70,73,48,7.056817875615733,1029.31779879475,24.792580629614672,Ammonium Sulphate
Pune,Black,Maize,31,46,54,5.890264431944379,439.5418009075734,27.825432498155237,Urea
Kolhapur,Red,Moong,38,30,50,5.557983609814253,976.1430198832472,22.383198690516608,DAP
Solapur,Red,Moong,32,32,45,6.336038098947549,1040.5926348058902,21.77941854391833,DAP
Pune,Clayey,Pomegranate,42,46,24,5.86637773862896,1042.7615912197898,23.014196230666702,MOP
Kolhapur,Clayey,Maize,26,57,58,6.8493351100911894,764.45695905354,21.727674468974264,Urea
Pune,Red,Maize,38,46,59,6.75035094058553,1236.695463179944,28.815837700529563,Urea
Pune,Clayey,Soybean,59,29,40,5.64923093453984,1205.2806773248606,30.636597172079902,DAP
Solapur,Red,Moong,40,37,50,7.153032815042296,1490.9881862878963,24.046151394581692,DAP
Satara,Black,Cotton,65,64,80,6.586450450199205,529.8053771130999,27.485621819588246,20:20:0:13
Pune,Clayey,Pomegranate,53,51,36,6.925237947668968,442.5104633725829,34.56621877338556,MOP
Pune,Black,Tur,54,54,69,6.543617428991881,491.36479942210804,28.750585499145323,10:26:26 NPK
Kolhapur,Red,Maize,26,40,44,6.038059522157876,1089.4783116542465,24.151229855155414,Urea
Kolhapur,Black,Tur,46,42,65,5.943880370347877,557.3455462086954,29.508859067816296,10:26:26 NPK
Solapur,Red,Moong,42,21,54,6.833155371976224,1055.9389841825068,22.850520418760812,DAP
Sangli,Red,Pomegranate,47,60,49,6.947130437175688,842.9951473260032,28.520684342877974,19:19:19 NPK
Solapur,Red,Wheat,83,33,58,7.279030162014464,1071.1033710034826,26.313280870946116,Ammonium Sulphate
Pune,Clayey,Soybean,34,38,50,7.3719395694920395,640.1463912476645,34.51603621477378,DAP
Satara,Clayey,Grapes,95,36,45,6.276711839721633,1177.750695476475,20.96250388950373,19:19:19 NPK
Satara,Red,Moong,35,45,58,7.444035509891413,1039.5874306419068,30.387311934516013,DAP
Sangli,Black,Soybean,74,79,78,5.987645173954785,580.6395719666101,22.494919746025445,Ammonium Sulphate
Satara,Black,Grapes,43,60,46,6.339218121529923,821.0747232036429,25.81352469892849,MOP
Solapur,Red,Pomegranate,98,35,48,7.345793753910784,598.6432738703793,22.835416781482333,19:19:19 NPK
Pune,Black,Tur,92,78,48,6.929654020034951,1211.8066741938378,33.535484232061044,10:26:26 NPK
Sangli,Black,Tur,62,39,52,6.023101806050817,406.559215410622,25.0443080250638,10:26:26 NPK
Satara,Clayey,Soybean,33,38,56,7.173520989638523,1126.682118182975,30.093498736595365,DAP
Sangli,Red,Maize,71,54,56,7.14073371587895,540.2805348748603,24.292961926636288,Urea
Solapur,Red,Sugarcane,76,78,43,5.808544477415485,554.8659463434769,31.850553882853127,10:26:26 NPK
Kolhapur,Black,Cotton,94,52,58,5.766583708625976,497.19303892702277,26.60074885274171,20:20:0:13
Sangli,Black,Tur,99,74,64,5.944696145184208,1015.1638898635732,25.405872750307687,10:26:26 NPK
Sangli,Red,Sugarcane,29,50,52,6.692158509220425,621.5712268170507,22.509693330422657,Urea
Satara,Clayey,Cotton,52,59,56,6.517377016569087,618.7201333404629,24.572207743507334,Urea
Sangli,Black,Tur,92,54,72,7.208145845303085,1425.8846402217882,22.846357048118385,10:26:26 NPK
Satara,Black,Wheat,53,46,49,5.804489759911104,599.9514438582771,20.65204077181144,DAP
Kolhapur,Clayey,Maize,46,51,55,7.35748542995198,1187.040631204169,20.700887696126983,Urea
Kolhapur,Clayey,Grapes,78,50,48,6.015987950045652,1375.6233209459251,30.5814372285486,19:19:19 NPK
Sangli,Black,Pomegranate,60,40,40,7.333975083544246,1002.9436791069066,33.096255637570096,MOP
Kolhapur,Clayey,Soybean,49,30,41,5.609732588805205,1395.2903245393404,29.956920889792652,DAP
Sangli,Red,Moong,46,50,41,6.011474053274734,507.0664027264517,28.05444716904951,DAP
Sangli,Clayey,Pomegranate,46,59,31,6.081584313639629,1408.2247998583068,26.902822638021277,MOP
Pune,Clayey,Soybean,37,48,54,6.71890429047067,575.2653514566045,21.65626564200377,DAP
Kolhapur,Black,Cotton,24,58,52,5.814011345765826,1386.6488367278384,33.42067037905265,Urea
Satara,Red,Sugarcane,55,45,40,6.872226226286548,553.9782128900473,24.018252727282896,Urea
Pune,Clayey,Soybean,49,46,56,6.468138808976352,524.7091909611652,34.07612718686117,DAP
Solapur,Clayey,Sugarcane,60,54,50,6.845270283420391,1279.7706908140237,31.14039504553793,Urea
Solapur,Black,Tur,43,34,66,7.365313723876095,653.7478312941139,20.32144150101251,10:26:26 NPK
Sangli,Clayey,Grapes,60,69,40,6.742229362787323,1154.0468983793728,25.474371697686752,19:19:19 NPK
Satara,Clayey,Soybean,38,37,50,6.9397834159500995,843.6668631164854,20.71812423427014,DAP
Satara,Clayey,Sugarcane,53,41,42,6.7720695976186205,1066.0111879134788,24.247971452685302,Urea
Kolhapur,Clayey,Maize,28,41,54,5.529453132090678,831.2033626302901,34.40402095602214,Urea
Satara,Red,Sugarcane,94,38,76,6.405418223872184,1499.691529559121,26.531218512877068,10:26:26 NPK
Kolhapur,Red,Moong,45,23,59,5.787343486406979,451.29451601012715,22.505127424611214,DAP
Solapur,Black,Soybean,77,74,60,5.742035264179401,621.8166071687135,22.927401195686528,Ammonium Sulphate
Solapur,Red,Cotton,47,48,43,6.079575147935287,500.85610703789104,25.076707867357534,Urea
Pune,Black,Cotton,39,51,47,5.824818254817082,607.6872157554026,33.48962356347599,Urea
Satara,Clayey,Sugarcane,77,45,56,6.765419403604824,1190.1372552029598,24.903309911394274,Urea
Solapur,Clayey,Soybean,34,42,57,5.737337567316216,693.3626453964705,30.136987715903643,DAP
Pune,Black,Cotton,66,52,68,5.797731722314445,1274.4922119502244,21.51976711145572,20:20:0:13
Solapur,Black,Pomegranate,48,42,27,6.475375089906434,415.0627317609861,23.167105044635235,MOP
Sangli,Clayey,Soybean,59,49,60,6.622465471720046,993.5877141145652,31.810841872318488,DAP
Pune,Clayey,Grapes,50,51,44,5.62875470291195,684.7165592294722,29.227278593502497,MOP
Kolhapur,Black,Maize,27,59,56,6.185301782193372,650.623727687554,26.221271794052612,Urea
Pune,Black,Wheat,51,20,54,7.192055337733613,733.0094495239258,30.248622439221123,DAP
Pune,Black,Maize,72,40,46,6.037085756058,491.5475727378884,24.114353889144617,Urea
Solapur,Black,Cotton,59,44,48,6.161297055278919,813.3912057482167,20.24284238672369,Urea
Solapur,Black,Soybean,40,35,64,6.9725568945383385,1161.736902347402,33.310608780752716,Ammonium Sulphate
Sangli,Clayey,Soybean,48,37,60,6.39162447897814,528.0955607745747,25.799300791751836,DAP
Satara,Red,Sugarcane,58,69,73,5.693761146538037,501.511833791934,21.65354137329949,10:26:26 NPK
Kolhapur,Red,Moong,31,25,40,6.942411913799727,679.4136690662658,20.907469089210906,DAP
Kolhapur,Black,Wheat,51,42,54,7.3184203498780835,1099.8044162952071,28.853096146227628,DAP
Kolhapur,Black,Sugarcane,22,51,59,5.712272528943468,1319.418119451405,27.027008868278074,Urea
Kolhapur,Black,Wheat,53,42,59,6.3816448774688475,729.1414233005114,24.452050171004107,DAP
Satara,Black,Soybean,59,64,57,5.500196431384532,1382.978450356839,23.999720037383586,Ammonium Sulphate
Pune,Red,Sugarcane,49,53,40,5.723696040670966,1253.022627908012,21.36815763793338,10:26:26 NPK
Sangli,Red,Wheat,95,69,72,7.269571601074897,1145.4799995325018,32.21263707126894,Ammonium Sulphate
Satara,Black,Cotton,53,54,49,6.781060648940277,793.9269705886329,34.588668452101,20:20:0:13
Solapur,Black,Soybean,54,66,41,6.656471542432838,419.9466156900888,23.058031946490097,Ammonium Sulphate
Solapur,Clayey,Soybean,56,21,49,5.708442666797953,648.1927712509313,23.12315512172033,DAP
Solapur,Red,Sugarcane,85,47,43,6.822594274238206,1493.9233820867867,27.587199068978684,Urea
Satara,Red,Wheat,54,32,77,5.758141334123444,1233.912002313231,23.81951514095023,Ammonium Sulphate
Kolhapur,Red,Moong,51,44,40,7.183514039818245,985.7990944413203,20.980602537253624,DAP
Kolhapur,Clayey,Grapes,52,60,48,6.640613538723698,1133.1491852677937,27.11073025591166,19:19:19 NPK
Sangli,Clayey,Cotton,73,41,59,5.96473205448073,519.1732331990578,29.85443488566088,Urea
Pune,Black,Cotton,52,77,55,6.450741448050119,1243.0102309275007,21.053000686757866,20:20:0:13
Satara,Clayey,Soybean,37,27,40,7.229342063803815,606.4220509493588,24.769576694845476,DAP
Pune,Clayey,Sugarcane,45,48,48,6.596382032150433,1333.1956433192456,25.737213798438372,Urea
Solapur,Red,Moong,38,26,40,6.322408104948768,895.3586892569753,31.938846930019935,DAP
Kolhapur,Black,Tur,91,76,60,6.8659481684189565,1060.8482119562009,27.93996086952481,10:26:26 NPK
Pune,Clayey,Sugarcane,51,46,58,7.156950942553293,740.111319170011,26.521344122253936,Urea
Kolhapur,Black,Soybean,63,62,48,7.138008935027772,967.0142290362732,23.130140970500374,Ammonium Sulphate
Kolhapur,Red,Maize,39,47,43,6.201202881199171,1197.2190298219946,27.282110382840553,Urea
Pune,Clayey,Grapes,100,47,64,5.578049157383966,986.2523074079077,22.360659121184842,19:19:19 NPK
Kolhapur,Clayey,Sugarcane,20,41,53,5.912771554498097,471.67117070017514,32.428219136336054,Urea
Solapur,Red,Wheat,73,64,50,5.935206433950399,1199.3779965964582,22.335889132984693,Ammonium Sulphate
Pune,Black,Cotton,65,36,42,6.821940344831155,1168.5594788027854,28.452128375640335,20:20:0:13
Sangli,Red,Moong,51,37,56,5.541099708147526,421.0776078364017,34.66821069419379,DAP
Kolhapur,Black,Cotton,38,52,46,6.983208193447135,706.187709130603,27.771335118072418,Urea
Satara,Clayey,Cotton,53,53,43,6.215272409081379,1083.1833975962354,28.72964734017351,Urea
Kolhapur,Black,Maize,81,47,47,6.1726902623718924,1379.2717925508427,22.250834657063688,Urea
Pune,Red,Wheat,41,47,45,6.90227929139297,740.2155361498483,21.879127000748582,Ammonium Sulphate
Pune,Red,Cotton,55,45,44,6.107214829352891,1033.1833084231619,32.69191422268223,Urea
Satara,Black,Cotton,96,31,55,7.148872082644275,784.1153260594583,29.21952437126167,20:20:0:13
Kolhapur,Black,Cotton,73,66,62,6.476687076599863,1071.7222247626596,22.878952221053556,20:20:0:13
Satara,Red,Pomegranate,69,61,72,6.775218990132187,648.5021498074061,26.764705138273726,19:19:19 NPK
Sangli,Black,Tur,93,66,36,7.034374430660224,556.3392416176869,22.873372246416338,10:26:26 NPK
Sangli,Clayey,Sugarcane,40,41,46,6.822832253764927,1256.1671812463733,29.939218501189877,Urea
Sangli,Clayey,Grapes,54,34,59,6.694442454015057,1307.4051868983806,20.272259322515797,19:19:19 NPK
Solapur,Red,Sugarcane,75,55,62,5.837111150400903,809.4408213245617,30.541793272312535,10:26:26 NPK
Pune,Black,Wheat,33,48,43,6.229389016274138,1215.4395337133556,20.872546640350052,DAP
Kolhapur,Clayey,Pomegranate,57,44,26,6.895234606575161,431.13474097309404,30.849968950597308,MOP
Pune,Black,Cotton,47,60,79,6.354165265006743,1162.8884721615188,34.46007206019537,20:20:0:13
Sangli,Clayey,Grapes,54,42,44,6.130982484001408,1117.4338554685676,34.33649029857472,MOP
Pune,Red,Sugarcane,50,58,71,6.522190941523351,1015.1383080584316,28.03593063263694,10:26:26 NPK
Pune,Clayey,Soybean,44,50,41,6.994287226391313,1455.7501343516176,27.706951217133557,DAP
Pune,Red,Wheat,98,75,31,7.116692141517914,626.7186296511711,31.681505467827577,Ammonium Sulphate
