District,Soil Color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop
Pune,Black,133,84,82,6.376716539655614,812.0641395096243,33.52053972552615,Cotton
Satara,Red,83,43,45,6.5936242427603275,703.6575752950548,16.295717887998475,Wheat
Pune,Clayey,66,58,46,6.252565373050641,1816.327246405559,20.754951986882965,Rice
Solapur,Black,94,47,43,6.500522857110852,501.39422014768934,24.57174058531678,Wheat
Satara,Black,100,85,100,7.2579857732980955,985.0722507788981,27.605656488983357,Cotton
Kolhapur,Black,52,46,33,7.064457323594171,698.9112928904254,29.165115230840264,Maize
Sangli,Black,48,46,52,7.000841078927817,783.7559093872958,24.61191986520006,Grapes
Kolhapur,Reddish,73,57,59,6.489589586079394,572.231350872659,37.73282396583461,Pomegranate
Solapur,Black,133,82,93,6.154034331202205,674.2119038961373,33.15021012351995,Cotton
Pune,Black,65,55,42,7.384732942463498,717.1880791159815,16.885267456012787,Wheat
Sangli,Black,148,77,111,7.175540990821835,2133.342327154775,29.902555391946457,Sugarcane
Kolhapur,Red,54,54,58,7.498155419638265,492.6325542146833,29.558038280102142,Jowar
Pune,Clayey,61,52,48,6.169102048183103,709.2026950856775,22.983304487406294,Maize
Sangli,Clayey,64,45,32,6.307376976643646,2900.122413429395,29.969689020590415,Rice
Satara,Black,106,80,97,6.345973717875375,662.373592954927,27.045927213249705,Cotton
Sangli,Black,130,86,80,6.188071867021405,2278.630595588489,28.547303357937388,Sugarcane
Satara,Clayey,101,68,100,6.051025492224014,2090.5114750906137,32.33619107104462,Sugarcane
Sangli,Clayey,73,53,42,6.53640886411504,511.7480150668142,20.943271025839994,Groundnut
Solapur,Clayey,99,51,33,7.334383220857085,2146.90777460284,28.87303723631657,Rice
Kolhapur,Black,42,60,40,6.059647262936956,894.8305038341405,29.386656659729965,Groundnut
Kolhapur,Black,147,86,100,6.740018423029919,2328.8628645767963,29.82829027460816,Sugarcane
Satara,Red,43,34,33,6.343273843848193,609.4877490976661,21.199718166365493,Grapes
Solapur,Red,46,50,49,6.525920408426149,678.1644035265895,28.11557061317623,Groundnut
Sangli,Red,61,58,49,6.832242388081581,454.83947594249776,30.330916343647747,Jowar
Pune,Red,95,52,46,6.2360470627832685,715.1551562228269,24.57866129530654,Wheat
Kolhapur,Black,88,33,50,6.15079813495862,507.2600967241587,25.155029413348167,Grapes
Pune,Black,90,44,33,6.448623573569775,544.8011663478374,23.176609310622496,Wheat
Satara,Black,67,47,52,7.074030489078401,864.4373472767527,21.05311852772627,Soybean
Pune,Red,70,52,50,6.388229264579004,532.0223125971751,22.798587813783087,Grapes
Sangli,Black,63,54,58,6.260900595599548,635.5317713755423,25.775024991243292,Groundnut
Kolhapur,Black,63,38,35,6.792167871018613,783.8219614624414,27.89195202600778,Maize
Solapur,Clayey,72,40,59,6.08157031675434,628.3187350214009,27.320654329771948,Tur
Sangli,Clayey,83,56,58,7.001083387012977,765.0958539181926,27.25605400165127,Tur
Sangli,Red,63,42,31,6.274101107082867,409.38815696860803,24.921473629952203,Wheat
Solapur,Clayey,66,33,48,7.39328522784446,845.0213212017698,28.247435198801988,Tur
Solapur,Black,55,49,32,6.888907278478611,936.5391719455517,20.94624447930346,Groundnut
Kolhapur,Black,90,56,44,6.493469902542942,678.4443462187594,27.83556678523912,Soybean
Pune,Clayey,82,35,47,7.459231638238768,524.5041880196833,21.711347922235685,Maize
Sangli,Black,79,49,41,6.896252708403834,844.2529054077525,23.383873975173362,Soybean
Kolhapur,Black,58,59,37,6.022357738034928,539.8188672479689,31.611275615883212,Jowar
Sangli,Clayey,70,52,40,6.149352743791898,2471.6619575061873,25.67968771519871,Rice
Pune,Clayey,75,49,39,6.1075786602116615,2638.2599546819793,20.4916748874384,Rice
Kolhapur,Black,148,74,111,7.099513956958339,605.9027799241177,26.70134219424102,Cotton
Sangli,Black,58,56,49,7.243497912480927,800.4366185487729,25.186496758765905,Grapes
Kolhapur,Clayey,62,52,49,6.012510401555222,2088.32816893565,29.008124287950718,Rice
Pune,Reddish,88,58,48,6.796454296746096,692.7807044401162,28.529523828090575,Pomegranate
Solapur,Red,43,59,45,7.260189901113286,674.1337076372254,28.065385149090417,Jowar
Solapur,Black,148,87,97,7.169449866356488,2030.0106566999266,29.117891565809146,Sugarcane
Satara,Black,53,42,51,7.080396258862043,926.0466038517633,20.906056453574145,Soybean
Solapur,Red,85,43,39,6.247458830489129,662.6877792238928,18.58901222767088,Wheat
Pune,Black,77,52,39,7.4472987878156065,916.6258589287943,21.907302813504423,Tur
Solapur,Black,139,62,109,6.396914758584297,1627.3376230737567,27.901196744245937,Sugarcane
Solapur,Red,90,37,36,6.069075963656762,780.7752752209689,33.53229173257013,Grapes
Pune,Clayey,90,46,32,7.400476453284783,2569.266699985961,20.85560245574549,Rice
Kolhapur,Black,132,79,92,7.2393914077968535,2312.806044885888,28.28464889447043,Sugarcane
Kolhapur,Clayey,135,75,105,6.493668776668614,2315.9789288389507,25.05926930521455,Sugarcane
Sangli,Black,81,34,46,7.131810823066739,870.1694939461795,24.755084380377312,Soybean
Solapur,Clayey,119,86,100,7.353786770686295,2125.0155789716064,34.063159927436345,Sugarcane
Sangli,Clayey,90,59,54,6.094856578561437,999.3734098565249,28.559460784591995,Tur
Satara,Red,50,37,45,6.918011035613673,672.162163335675,30.148105378498855,Jowar
Kolhapur,Black,73,32,51,7.471877136515356,633.0653370144883,29.381388911413126,Soybean
Kolhapur,Red,43,52,52,6.369299363276996,427.52303080406796,29.94854079792395,Jowar
Sangli,Clayey,47,31,60,6.002238438988663,929.7310443814893,23.30982507150965,Groundnut
Kolhapur,Black,76,30,59,7.140574562425353,682.5112639878803,23.46928919956661,Grapes
Solapur,Black,49,31,60,7.116357374996113,675.8291204861922,22.163028094330347,Maize
Kolhapur,Red,55,37,33,6.876765295548223,635.1707281732868,29.02712139356612,Groundnut
Solapur,Reddish,66,36,43,6.3080812493876,580.928865315149,37.328738257016575,Pomegranate
Satara,Black,147,74,120,7.488117970416382,2405.6300185851305,29.818305859208195,Sugarcane
Sangli,Red,76,56,35,6.632874675338587,649.1961181308988,28.494001476644222,Grapes
Solapur,Clayey,77,50,33,6.1913909256554875,2691.55505059109,29.17960476997188,Rice
Satara,Red,60,44,33,6.348115675465561,467.8841211461379,28.537739278648807,Jowar
Solapur,Black,69,60,32,6.889168674829359,462.61833617413265,22.00008983116794,Wheat
Solapur,Black,132,73,96,7.135053411988339,778.9775420994583,33.47368713672364,Cotton
Pune,Black,62,39,59,7.426704508578377,927.4039872717733,20.492840796990343,Soybean
Solapur,Red,56,30,47,6.749285063042221,525.8098374114943,20.903606771263433,Grapes
Pune,Clayey,89,48,45,7.008351124430164,2320.9262777646127,21.087684894575833,Rice
Satara,Black,75,51,52,6.454168839244351,626.044175719889,25.464881925684594,Soybean
Solapur,Black,69,45,31,6.223325071529348,578.2496094121985,25.975857195601595,Grapes
Sangli,Red,87,40,45,6.321775565332422,604.0868752125787,28.620592917476543,Jowar
Pune,Red,42,38,46,7.241634610788488,560.6565553669966,30.027998301883077,Pomegranate
Solapur,Clayey,48,46,58,7.290155709103368,848.7282371874919,25.356281552570103,Tur
Kolhapur,Red,61,33,39,6.6182956694662165,771.2276551914343,29.328204994064425,Maize
Sangli,Black,108,73,96,7.466971005334111,706.0226078529577,28.945962455805798,Cotton
Sangli,Black,85,55,37,7.449144622710031,507.1692062932145,23.50764497490571,Maize
Kolhapur,Reddish,88,44,45,6.803985767689201,657.248482575284,31.525992561877327,Pomegranate
Kolhapur,Red,80,52,49,7.20705483636741,482.633559633174,37.03312299649088,Pomegranate
Satara,Reddish,90,38,40,6.242203217278443,653.3071306489284,28.997719005759894,Pomegranate
Sangli,Black,77,56,34,6.3092815674450495,444.8031595894004,19.775662173763607,Wheat
Satara,Clayey,123,82,101,6.834353553850164,1640.6222042360746,29.555255979647967,Sugarcane
Satara,Black,41,52,40,6.488786810213927,946.8108589540666,23.642999805267753,Soybean
Pune,Black,83,58,60,6.985708664480118,697.3512986316961,28.602219620672614,Grapes
Solapur,Black,140,86,119,6.811223881473504,953.988196504625,32.9602744334443,Cotton
Kolhapur,Black,40,42,49,6.309627619225286,821.7830548753947,29.405501454784854,Tur
Pune,Black,92,50,42,7.190622006002788,543.2412534957972,20.05363536893336,Wheat
Pune,Red,86,54,43,6.771544745574193,660.3936570445912,21.550421693732183,Grapes
Pune,Black,121,87,116,7.182834859396593,2079.006176384695,25.757535897442057,Sugarcane
Kolhapur,Red,78,58,41,6.478922670980623,754.9390671960502,15.229899720130181,Wheat
Solapur,Clayey,47,60,58,6.246455738588115,844.9426824969025,26.499726618133646,Groundnut
Pune,Red,86,35,36,6.959190436996322,544.6619277844933,29.74585615418939,Jowar
Kolhapur,Black,125,66,111,7.168055680063618,712.0289127754254,33.64117168901184,Cotton
Pune,Red,90,36,49,6.749354363008181,688.6291107779502,30.289525794649688,Jowar
Satara,Clayey,149,84,87,7.087552079927194,1718.1161503420788,32.56574490546473,Sugarcane
Pune,Clayey,78,55,42,6.426551054495628,2911.4949661605833,22.868578652699668,Rice
Sangli,Black,80,42,50,6.248474169423251,705.6573222133111,20.638611703777794,Wheat
Pune,Red,57,47,43,6.434432499933446,696.1742419762453,24.715887853132514,Tur
Satara,Clayey,143,82,86,6.922309276680177,1904.2731940981691,25.420040249170743,Sugarcane
Solapur,Black,90,34,30,7.367405397637841,580.3624419257787,29.19476584453676,Tur
Pune,Red,78,59,46,7.076020763270665,573.1121248936382,37.97330506386031,Pomegranate
Solapur,Black,83,33,35,6.787976921812749,712.9505116912353,29.37570469446597,Soybean
Kolhapur,Black,110,69,103,6.564835637977968,921.7990836701686,32.75131932339348,Cotton
Solapur,Red,68,36,57,6.80738984946396,766.1097823958398,20.283144387404874,Grapes
Solapur,Clayey,51,35,53,6.204314085377022,625.0672066081692,24.31522842873901,Maize
Satara,Red,50,53,59,7.027283759438473,543.7913817642456,27.658816989002712,Maize
Satara,Black,77,37,49,7.255901730981279,654.5511399949015,25.38266851378993,Soybean
Pune,Red,70,49,48,7.3409124824723015,786.3809364282135,26.509672158579832,Groundnut
Satara,Red,83,32,32,7.224082413355727,547.907677210348,29.270712761663155,Pomegranate
Kolhapur,Red,54,30,52,7.317579424180264,595.7118157191383,25.38404227658733,Pomegranate
Pune,Clayey,65,53,44,6.028247500915002,825.3482324219801,22.477183071878194,Maize
Solapur,Red,69,54,42,6.7261714432640165,476.14641503005555,27.377952243006344,Jowar
Solapur,Black,67,50,54,6.618876871307547,517.7541750571658,34.84575200725068,Jowar
Satara,Black,67,54,34,6.643717918860294,403.5131488420485,26.502018021308437,Jowar
Sangli,Red,53,45,39,6.268753069803318,583.0763392507149,28.880795882288552,Grapes
Solapur,Red,68,54,41,7.041162653873134,890.9687730986454,20.253166452352172,Groundnut
Satara,Black,69,40,51,6.598587675635929,734.4812330716093,34.31608500029387,Grapes
Satara,Black,80,45,55,7.171049475659082,600.6889826171783,28.682122937539994,Soybean
Kolhapur,Black,148,79,106,7.039497904615516,780.876416220358,26.02932906439858,Cotton
Kolhapur,Red,79,40,59,6.537261249005884,690.8285244178019,23.712063558429655,Grapes
Sangli,Clayey,65,39,39,6.542258634152958,867.3646384666024,29.680755481178764,Groundnut
Kolhapur,Red,83,47,43,6.258228442101918,595.8529233797683,27.41129432202935,Tur
Pune,Red,76,55,34,7.152416292033468,564.4298195745462,30.380393950521878,Grapes
Pune,Black,47,58,30,6.309780641847654,781.4247176655938,29.763494697477913,Soybean
Kolhapur,Black,123,67,111,6.683488306268538,745.7529604841702,27.589724021469916,Cotton
Kolhapur,Clayey,42,50,49,6.418384625633961,630.5956737064994,28.2712555913291,Maize
Pune,Red,65,54,54,6.033315636492577,803.1724238826705,20.0571869736094,Maize
Kolhapur,Red,49,43,51,6.248686196640209,416.7815743711294,25.66293071917066,Pomegranate
Sangli,Reddish,90,58,52,7.258971449587794,649.9178002098827,28.722462342046708,Pomegranate
Sangli,Clayey,65,42,36,7.461482290494533,1568.985432015348,26.31061042402401,Rice
Sangli,Clayey,74,46,47,6.867689118790453,921.4528969391993,29.719936250575156,Maize
Sangli,Black,122,68,102,7.418345671072542,657.2419666657588,32.66497908877069,Cotton
Satara,Black,68,54,48,6.717140477614726,656.725802955659,27.370450295825574,Grapes
Kolhapur,Black,50,31,55,6.4309242518771805,547.441946392109,23.98292550132004,Maize
Kolhapur,Black,122,75,84,7.302938438332365,1789.4549119880128,32.75329346804447,Sugarcane
Solapur,Black,143,88,93,7.060490937817681,768.7923493369889,31.38701418155178,Cotton
Solapur,Black,47,43,36,6.6962518740166015,896.6246653291262,22.393789283177085,Soybean
Kolhapur,Black,128,83,94,7.465368077914627,816.6261318401869,33.62852864849826,Cotton
Kolhapur,Clayey,93,48,35,7.138252206141394,2317.560300735821,26.330965632349045,Rice
Solapur,Clayey,75,53,31,7.081150977222274,1724.5755766641078,28.694486383885,Rice
Satara,Black,73,41,49,6.391431592943357,669.8678031089229,21.1680434382933,Soybean
Solapur,Black,85,40,46,7.054244076990592,861.1634349669885,24.500381250461963,Soybean
Solapur,Black,47,43,30,6.8785050865818285,457.6553545527909,27.385839406429813,Jowar
Solapur,Red,74,43,55,7.177160502148615,510.88749336988434,26.20643798667845,Maize
Sangli,Clayey,140,82,81,7.053216398568709,2208.838263296597,33.052796243120596,Sugarcane
Solapur,Black,60,54,49,7.315514455511867,440.9724566741538,20.452544828151836,Wheat
Kolhapur,Clayey,61,48,34,6.093092964655335,1701.6058695230731,29.94376615942232,Rice
Solapur,Clayey,65,50,41,7.180370447758456,1629.5880253942548,27.536818530091537,Rice
Sangli,Black,50,60,46,6.562786554634464,818.2610129325765,21.042238067682778,Groundnut
Pune,Clayey,138,76,110,6.833642654747371,1660.9115131227913,29.792689089468244,Sugarcane
Sangli,Black,65,57,31,6.0863467667547955,732.4711544244805,25.801934606088004,Soybean
Pune,Black,100,77,101,6.486803498980905,606.7130238357281,30.463333902977926,Cotton
Satara,Black,73,43,50,6.39338629191487,737.9857982819739,22.982031989586197,Grapes
Satara,Clayey,89,41,31,6.30512669164789,1913.9232217297674,24.6902188609977,Rice
Kolhapur,Black,66,42,41,6.094238067820522,771.3809998643409,25.19234318667282,Maize
Sangli,Black,87,43,41,7.181565658197831,776.5759295760465,24.27844448732445,Soybean
Solapur,Black,139,62,112,6.56272938336877,953.1421335975608,33.95453918233281,Cotton
Pune,Red,52,50,57,6.14763183153069,677.9486799211239,29.35733544120747,Maize
Sangli,Black,83,35,56,7.108883789576238,420.37448225815996,33.84619879340026,Jowar
Kolhapur,Black,84,30,54,7.417323550404658,609.5466757650219,21.32016776887007,Soybean
Sangli,Red,91,47,48,6.192662321632597,749.9980087979491,15.960734803945781,Wheat
Kolhapur,Red,70,56,48,7.331244886222493,740.1470176246424,33.37101370459341,Grapes
Solapur,Black,89,57,33,6.928853750330277,462.3732736965301,25.279265871335273,Jowar
Solapur,Clayey,109,83,85,7.434103601461915,2021.056012961577,26.439757244670215,Sugarcane
Pune,Red,63,33,54,7.39183810433393,605.934855553482,31.096632266587385,Grapes
Satara,Red,41,57,60,7.445685032727059,697.8497563447954,22.803597037462293,Maize
Pune,Red,63,34,60,6.362806376605901,541.1340108173074,21.025548051761398,Maize
Kolhapur,Clayey,72,50,33,7.103914560863273,2181.9006601335846,26.621943077896262,Rice
Satara,Red,64,42,37,6.7577690093963465,858.1890506231287,24.75730244525046,Maize
Satara,Black,88,52,38,6.735698343393414,592.2192121151005,19.889840916249618,Wheat
Pune,Reddish,67,54,46,6.562024807535353,423.2244215264117,32.45063214678049,Pomegranate
Kolhapur,Black,63,30,58,7.2036413542245565,708.9938337455001,25.185957681147613,Soybean
Kolhapur,Black,126,72,112,6.944786244197516,2162.3423256774004,34.27568522215187,Sugarcane
Sangli,Red,84,39,54,6.992651856502787,507.64031512015185,35.95424536491528,Pomegranate
Solapur,Black,108,67,80,6.687293197207402,1650.5893266685039,31.77476069101639,Sugarcane
Pune,Black,78,44,32,6.902730514841836,756.4411542419443,28.376799734508502,Tur
Satara,Clayey,76,51,43,7.35360235340845,2669.267520782858,28.09761149803809,Rice
Sangli,Black,80,58,35,6.022014434784138,686.9250453223549,24.631011777131572,Tur
Pune,Red,44,57,40,7.389520412611973,531.7897646630761,23.73364510450228,Groundnut
Sangli,Black,122,74,103,6.725555697224831,1709.6700784515047,33.38097964419865,Sugarcane
Solapur,Red,88,59,32,6.514311396401306,718.8733061107694,33.392621689175215,Grapes
Kolhapur,Black,86,36,34,7.372803105602928,658.163476110906,26.2125225649025,Jowar
Kolhapur,Black,106,71,87,7.211454977175155,2340.5231358656465,26.48223327237236,Sugarcane
Solapur,Clayey,135,86,102,6.7960934524393775,2464.507564630944,33.26418597979932,Sugarcane
Pune,Black,133,80,118,7.103779221258028,1692.7150499636323,33.760157350398735,Sugarcane
Sangli,Black,45,53,59,7.328729260619865,666.8859081722843,31.16049212922363,Jowar
Solapur,Black,65,37,55,6.558762676423335,877.4307717158533,24.469677116046302,Grapes
Pune,Black,146,63,114,6.23802157214255,1901.2472719811717,29.330398122019304,Sugarcane
Pune,Black,61,44,33,7.124402840404498,996.3705358811037,23.32334708826703,Tur
Sangli,Red,66,59,33,6.679596306404907,471.20681702713887,15.891556643394106,Wheat
Kolhapur,Black,62,43,44,7.247283743560403,727.7675123057531,23.039178020170766,Wheat
Kolhapur,Reddish,64,43,45,7.457778140662041,499.9585833750395,33.66797200493355,Pomegranate
Pune,Black,45,40,51,7.051965910530829,695.4501989793258,26.58321023350156,Maize
Solapur,Black,80,39,52,6.456467881174165,668.5371603872375,24.25075383331707,Tur
Satara,Red,99,54,32,6.434438754288221,492.12364023777343,20.15561198593602,Wheat
Solapur,Black,54,48,39,6.824624601332459,742.0125471093513,26.43873663988476,Maize
Kolhapur,Red,72,59,45,7.03217653254964,646.4374614296152,23.363245011811344,Tur
Sangli,Clayey,68,51,33,6.424151335929723,2005.3998079189969,25.42715153729683,Rice
Solapur,Black,75,33,59,6.306215931103464,457.9189563872622,27.854466152921734,Jowar
Satara,Black,130,87,94,7.1364367924390635,696.7802842541605,27.165151498121272,Cotton
Pune,Clayey,65,43,48,7.21087182925321,1821.869117709128,20.161930337669855,Rice
Solapur,Black,59,57,57,6.973272800044887,564.7258434227302,32.34522345565085,Grapes
Pune,Black,70,52,34,6.670417641179287,872.9826713626344,27.24556844437512,Soybean
Solapur,Black,62,52,40,7.400312553504694,911.3259850598796,27.09737025800934,Tur
Solapur,Black,128,89,92,7.0176960724569755,787.7978440531042,28.93155714237521,Cotton
Satara,Red,78,48,48,7.3769488571060196,429.690339333809,20.241641425765984,Wheat
Sangli,Black,87,60,37,6.191507470525532,683.9953964540082,21.176868426276833,Wheat
Sangli,Black,47,45,36,7.1839942395168555,577.1262536322505,27.604535949873465,Maize
Solapur,Reddish,75,55,46,7.1080731750972515,450.66189185365613,35.92751685279444,Pomegranate
Kolhapur,Red,80,33,34,7.488830084238483,911.7077245126093,26.38093218099077,Tur
